0.00007	-0.00309	0.00004	0.00134	0.00245	-0.00027	-0.00158	-0.00005	-0.00283	-0.00377
-0.00194	0.00488	0.00031	0.00049	-0.00687	0.00321	-0.00210	0.00643	0.01018	-0.00601
0.00052	-0.00045	0.00015	-0.00055	0.00003	0.00000	-0.00336	-0.00073	-0.00017	0.00037
0.00056	-0.02876	0.00117	-0.00081	0.00331	-0.00226	-0.00028	0.00146	-0.00099	-0.00303
-0.00285	-0.00117	-0.03424	-0.00054	-0.00028	-0.00031	-0.00573	-0.00144	-0.00013	0.00043
-0.00661	-0.00956	0.00032	-0.00047	0.02624	-0.02005	-0.00260	0.02624	-0.07356	0.00361
0.01814	0.03148	-0.00172	0.00069	-0.05129	0.04589	0.00903	-0.04416	0.06748	0.00562
-0.03726	0.06436	-0.00338	0.00189	0.07662	-0.09015	0.00325	-0.05670	0.19172	-0.05054
0.11131	-0.01532	-0.40292	0.02719	0.00121	0.00086	-0.20313	-0.04167	-0.00933	0.00314
-0.01649	-0.29940	0.01015	-0.00459	-0.01197	0.01736	0.00082	-0.04078	0.13554	-0.05190
0.01596	-0.02154	0.00363	0.00727	-0.17771	0.10578	0.00501	-0.26871	1.02138	-0.03101
-0.01993	0.05663	-0.00276	-0.00033	0.08335	-0.06565	0.02501	-0.18806	0.44750	-0.14968
0.08245	-0.01269	-0.33668	0.02004	0.00269	0.00100	-0.27932	-0.06371	-0.01220	0.00125
-0.01234	-0.23916	0.00940	-0.00519	-0.01054	0.00933	0.00542	-0.08339	0.37678	-0.03551
0.00024	0.00565	-0.00049	-0.00002	0.01180	-0.01010	-0.00118	0.01562	-0.03364	0.01339
0.00158	0.00876	-0.00021	0.00018	0.00313	-0.00024	0.00146	0.00539	-0.04240	0.00452
-0.00109	-0.01257	0.00013	-0.00043	-0.00041	-0.00110	0.00110	0.00292	-0.02334	0.00375
-0.00128	0.00013	0.00106	0.00058	-0.00017	-0.00008	-0.02391	-0.00484	-0.00096	0.00111
-0.00287	0.00068	0.00004	0.00003	0.00706	-0.00354	-0.00017	-0.00351	0.00997	-0.00768
0.00638	-0.00054	-0.01742	0.00167	0.00012	0.00008	0.00037	0.00123	0.00000	0.00096
-0.01945	-0.05537	0.00192	-0.00122	0.03676	-0.03447	-0.00679	0.04611	-0.08583	0.00014
-0.01063	0.01507	0.00005	-0.00366	0.07131	-0.02956	-0.05158	0.55986	-1.52038	0.30412
-0.00092	-0.00924	0.00005	0.00773	-0.05730	-0.08903	0.00087	-0.03323	-0.04018	-0.11219
0.00913	0.01689	0.00199	-0.02123	0.11060	0.32264	-0.00082	0.01953	0.01976	0.08292
-0.20572	0.00420	-0.00474	0.04708	0.28363	0.50455	-0.00414	0.03812	0.01158	-0.04887
-0.19381	-0.00501	-0.03146	-0.17317	0.03451	0.05266	0.01886	-0.07252	-0.03245	-0.03747
0.27402	0.03288	0.00593	0.00833	0.22779	0.38822	0.02239	-0.11511	-0.06107	-0.14725
-0.04157	0.05749	-0.01207	0.01397	0.18479	0.25790	-0.01931	0.61977	0.70936	2.08388
-0.08579	0.03162	0.00442	0.01799	0.15613	0.18578	-0.10877	0.32376	-0.09225	-0.17420
-0.11956	0.00345	-0.01675	-0.08610	0.02918	0.01748	0.31890	-0.13327	-0.05340	-0.16831
0.13200	0.03844	-0.01738	0.01429	0.14902	0.15003	0.03801	-0.45481	-0.16523	-0.66591
0.01921	0.00075	0.00011	-0.01250	0.01879	0.02443	-0.00290	0.00313	-0.00408	-0.00550
-0.00164	0.00017	0.00217	0.02367	-0.01160	-0.03856	0.00872	-0.00728	-0.00488	-0.00761
-0.02047	-0.00123	-0.00179	-0.01034	0.00155	-0.00511	-0.00345	-0.00937	0.00176	-0.00572
-0.00799	-0.00054	0.00156	-0.01357	0.00276	0.00971	0.01988	0.00261	0.00047	-0.00142
-0.00537	-0.00381	0.00097	0.00843	0.02399	0.05733	0.00070	-0.00983	0.00579	0.01002
0.02515	0.00149	0.00393	0.02441	-0.00028	0.00180	0.01902	0.00659	0.00053	0.00064
-0.23366	-0.01123	-0.01742	-0.10652	-0.03585	-0.02343	-0.05609	-0.01715	0.01311	-0.02731
-0.17432	-0.01020	-0.03360	-0.11681	-0.05590	-0.03379	-0.23729	-0.58648	-0.38359	-1.37694
0.06900	0.00235	0.02082	0.14439	-0.04438	-0.02890	0.07632	0.02091	0.00808	-0.01204
0.05381	-0.00099	0.02587	0.17678	-0.06973	-0.04220	0.47128	-0.53808	-0.45131	-1.30328
0.00587	-0.00409	0.00165	-0.05071	0.01202	0.01175	0.02690	-0.09836	-0.01908	0.06811
-0.01552	0.00744	-0.00876	0.12110	-0.02316	-0.02515	-0.03141	0.08963	0.02281	-0.05047
0.13687	0.03829	-0.00896	0.02236	-0.04646	-0.05834	0.00394	-0.09966	-0.06898	0.00299
-0.12174	-0.02431	-0.01317	0.52986	-0.00631	-0.00584	0.00582	-0.08652	-0.01494	0.09021
-0.26850	0.02689	-0.00577	0.04076	-0.00229	-0.01157	0.02595	0.00000	0.02501	-0.04377
-0.01797	0.02547	0.01428	0.21786	-0.06586	-0.06220	-0.40476	1.59401	0.27897	-1.12660
0.08988	0.00734	0.01029	0.01494	-0.06568	-0.05533	0.02548	-0.30282	-0.22216	-0.01918
-0.07637	-0.02529	-0.00910	0.48418	-0.01392	-0.00853	0.01025	-0.31937	-0.04120	0.31633
-0.17623	0.02166	-0.00040	0.03848	-0.01074	-0.02543	0.13097	0.01117	0.11498	-0.06016
0.00559	-0.00209	-0.00076	0.00815	0.01036	0.01122	0.00670	-0.02724	-0.00626	0.01895
0.00589	0.00144	-0.00078	-0.02252	0.00007	0.00009	0.00890	-0.03037	-0.00677	0.01478
-0.01527	-0.00057	-0.00210	0.00490	-0.00652	-0.00520	0.00181	-0.02434	-0.00317	0.02945
-0.01200	-0.00194	0.00005	-0.00416	0.00248	0.00180	0.00340	0.00348	0.00318	-0.00320
-0.00148	-0.00300	0.00057	0.00183	0.00520	0.00429	0.00204	-0.00078	0.00013	-0.00653
0.02329	-0.00229	0.00108	-0.00089	-0.00030	0.00204	0.00081	0.00188	-0.00109	0.00524
0.01853	-0.02376	0.00682	-0.04965	0.03439	0.04222	0.01965	-0.02832	-0.00408	0.00181
0.01131	-0.01558	0.01128	-0.03487	0.04865	0.04828	0.30994	-1.15304	-0.36706	0.36436
-0.13948	0.01714	-0.00415	-0.06705	-0.01755	-0.01950	-0.00399	-0.02531	-0.00110	0.04394
-0.09141	-0.02800	-0.00878	-0.05051	-0.03375	-0.01026	0.03336	-0.76583	-0.27379	0.87143
