0.00058	0.04235	-0.01056	0.00127	0.19245	1.77657	-0.02404	0.77230	-0.43114	0.62285
0.00420	0.00680	-0.00464	0.00281	-0.01152	-0.37730	1.12205	-0.53865	-0.04743	0.20142
0.00404	-0.00118	-0.00001	0.00130	-0.00752	-0.56253	1.04280	-0.92916	0.17793	-0.41735
0.00413	0.00952	0.00070	-0.00002	0.01437	-0.36446	0.87217	-0.71032	0.14481	-0.04448
0.00000	-0.00218	-0.00232	0.00120	0.00102	0.01447	-0.01094	0.00635	0.03259	0.01263
0.00004	0.00962	0.01675	0.01393	-0.00392	-0.32367	-0.28503	-0.29011	0.21222	-0.16882
0.00000	0.00401	0.00741	-0.00257	-0.00323	0.03577	-0.17820	0.05021	0.07921	-0.08766
-0.00042	0.08866	0.06098	0.05848	0.02963	-0.35101	-0.06711	0.15158	0.10614	-0.38507
0.00026	0.01372	0.05699	0.03903	-0.01440	0.55584	0.40585	-0.34763	-0.04169	-0.32171
0.00000	0.33618	0.11987	0.46077	-0.01140	0.11275	0.01763	0.20497	-0.13549	-0.05972
0.00002	0.08177	-0.04193	-0.01443	0.06168	-0.03463	0.04298	0.18155	1.85164	1.28366
-0.00002	-0.02490	0.01502	0.01625	-0.13546	0.04065	-0.22851	0.00746	0.00148	-0.07693
0.00001	0.10386	0.09115	-0.12244	0.01573	-0.02247	-0.02780	-0.02854	-0.04248	0.07349
0.00000	0.04964	0.01520	0.18981	-0.06180	-0.07111	0.07555	0.15244	-0.01471	-0.13532
-0.00042	0.06273	-0.03822	-0.02338	-0.01063	-2.82257	-0.98574	-3.91156	-2.56824	-1.40576
0.00009	-0.00763	0.04192	0.02971	-0.07776	-0.31148	0.12422	-0.11987	1.25257	-0.56151
-0.00011	0.03937	0.04784	-0.05856	-0.00240	-0.14733	-0.12683	-0.18928	-0.11122	0.04227
-0.00014	0.02040	0.01402	0.10447	-0.06510	-0.77732	-0.71148	-1.23784	-1.08255	-0.36139
0.00000	0.00106	0.00461	0.00973	-0.00419	0.12182	0.16847	0.59102	-0.66950	-0.45881
0.00001	-0.00564	-0.00694	-0.00546	-0.00084	0.27513	0.30053	0.49396	-0.80729	-0.12534
-0.00001	0.00586	-0.00066	-0.00860	0.00878	0.20335	-0.00889	0.44692	-0.82026	-0.55077
0.00001	-0.00183	-0.00327	-0.00020	-0.00020	-0.03907	-0.02470	-0.03401	-0.20323	0.22140
0.00001	-0.00429	-0.00392	0.00343	-0.01642	-0.10637	-0.14620	0.12422	0.21944	-0.09150
-0.00001	-0.00195	-0.00324	0.01119	-0.00242	0.04196	0.15071	-0.02640	-0.17083	-0.27016
-0.00002	0.03929	0.00736	-0.14274	0.06195	0.13024	-0.10545	0.10304	0.23827	-0.12857
0.00007	0.02163	0.00940	-0.09263	0.05614	0.03080	-0.12451	0.34660	-0.32720	0.19777
0.00000	-0.04185	-0.07138	0.01727	0.02367	0.08421	-0.07719	0.18495	0.14245	0.11356
-0.00003	-0.04807	-0.04389	0.01267	-0.00023	0.15605	-0.16812	0.26062	0.33113	0.11600
-0.00001	-0.34040	-0.42508	0.43149	-0.05158	-0.12372	-0.18433	-0.03236	-0.23003	0.05318
-0.00004	-0.03221	0.20634	0.04522	0.16517	-0.17728	0.24907	0.09050	-0.46876	-0.20824
0.00000	0.17585	-0.12987	-0.00372	0.08956	0.06137	-0.22110	0.04345	-0.13731	0.19727
0.00000	0.00549	0.04062	-0.12479	-0.15615	-0.00985	-0.07158	0.01682	0.08271	-0.01083
0.00000	0.02117	-0.02776	0.02158	0.13641	0.02873	0.02188	0.05729	0.08768	-0.08012
0.00028	-0.03368	0.24761	0.02922	0.14384	2.30828	1.91983	1.08814	4.28849	0.09087
0.00014	0.09412	-0.07914	-0.00239	0.06269	0.11950	0.43081	0.50089	1.31912	-0.27354
-0.00004	-0.00137	0.02723	-0.09036	-0.11421	-0.35973	-0.02174	-0.22706	-0.88234	-0.02550
-0.00007	0.01844	-0.01652	-0.00376	0.08562	-0.24777	-0.09263	-0.26092	-0.43625	0.11751
0.00000	-0.00138	0.01190	-0.00124	-0.00646	-0.32496	-0.71917	0.01577	-0.27175	0.18415
-0.00002	0.00133	-0.00592	0.00437	0.00650	-0.34413	-0.61381	0.04058	-0.76622	-0.10675
-0.00002	0.00097	0.00730	-0.00490	0.01353	-0.24674	-0.65212	-0.27212	-0.56336	0.39418
-0.00001	-0.01022	0.01043	-0.00143	-0.00502	-0.03914	0.09263	0.07725	-0.09265	0.00313
-0.00001	-0.01039	0.00959	0.00368	-0.00639	-0.06193	0.15737	-0.09884	0.02370	0.10591
0.00000	-0.00232	-0.00138	-0.00133	-0.01267	0.00497	0.03837	0.02682	0.08632	-0.10216
-0.00001	-0.10394	0.13723	0.02547	-0.02619	-0.08034	0.13014	-0.07857	-0.22782	0.05467
0.00001	-0.04928	0.04452	0.01596	-0.05361	-0.54862	-0.32556	0.20183	-0.05155	-0.31104
-0.00002	0.00198	0.03844	0.04083	0.16545	-0.10438	0.10460	0.02618	-0.35183	-0.11412
0.00004	-0.00016	-0.02216	-0.00144	0.08137	-0.35466	-0.06299	0.00174	-0.37616	-0.00872
