.0145443600 .0000451584 .0025160256 .0855738009 .1562541841 .0014167696 .0149279524 .0009715689 .0038539264 .0009418761
.0024760576 .0009284209 .0013388281 .0016679056 .0281031696 2.2055220100 .0675220225 .4016137129 .1119504681 .0231587524
.0019527561 .0133079296 .0204890596 .0064352484 .0002876416 .1483097121 .0725063329 .0401281024 .0042863209 .0954995409
.0000620944 .0001656369 .0008862529 .0011042329 .0002765569 .0000855625 .0034904464 .0170302500 .0337420161 .0235591801
.0000293764 .0566059264 .0014303524 .0092486689 .0065707236 .5376115684 .0050282281 .0372335616 .0200590569 .0094497841
.0104673361 .0001420864 .0021335161 .0023785129 .0021808900 1.3888858201 1.1079246564 .0052229529 .3210695569 .1797929604
.0008248384 .0000240100 .0024295041 .0015421329 .0003204100 2.6162739001 .3516134209 3.7883172496 .0100300225 .2984655424
.0000001521 .0000059049 .0001960000 .0002169729 .0000033856 .0038167684 .0507150400 .0007958041 .1992551044 .0376942225
.0006953769 .0000139876 .0003964081 .0005257849 .0001329409 27.7360222500 .1851753024 .6548693776 .0984892689 .4079376900
.0000770884 .0001731856 .0001299600 .0001366561 .0000933156 .4429967364 .1456948900 .0035724529 .0453391849 .0983449600
.0000001849 .0000109561 .0000002500 .0000198916 .0001214404 .1628364609 .1417899025 .0108180801 .0337493641 .0785736961
.0000166464 .0000099856 .0000656100 .0001081600 .0002350089 .0491331556 .0390181009 .0100320256 .0001844164 .0002387025
.0000052900 .0000216225 .0000425104 .0000777924 .0000519841 .0052504516 .0049420900 .0000366025 .0127080529 .0455139556
.0001102500 .0007551504 .0000122500 .0001263376 .0000883600 .0828518656 .0000239121 .0660798436 .1241152900 .0410305536
.0000396900 .0000381924 .0001000000 .0000352836 .0001887876 .0000139876 .0175589001 .1782866176 .0519247369 .0000549081
.0000863041 .0005669161 .3631870225 .0529782289 .0282340809 .1026625681 .0141586201 .0007371225 .0019456921 .0009302500
.0097160449 .0064513024 .0000030976 .0002673225 .0006599761 2.4361590724 .0132135025 .0043546801 .0299636100 .0839202961
.0188320729 .0001183744 .0335402596 .0003396649 .0032171584 .0036881329 .0108056025 .0065302561 .0092006464 .0221861025
.0015249025 .0013147876 .0091757241 .0004596736 .0072012196 .0032319225 .0028334329 .0042341049 .0006848689 .0094692361
.0102921025 .0544335561 .0062362609 .0204089796 .0457189924 .0257121225 .0077986561 .0225660484 .0331968400 .0014730244
.0175271121 .0188128656 .0008185321 .0020985561 .0069355584 70.6983317329 .6172930624 .2171466801 .0134073241 .2443522624
.0128459556 .0000811801 .0147549609 .0006901129 .0013571856 .1748243344 .0465739561 .2787840000 .0002393209 .1395844321
.0011689561 .0010291264 .0055696369 .0004708900 .0052548001 .0069889600 .0392475721 .0174372025 .0369408400 .0212868100
.0032524209 .0174847729 .0019642624 .0074632321 .0140185600 6.9453858681 .0123965956 .1113423424 .1012448761 .0686754436
