0 .1066218409 .0415425924 .0484880400 .0103144336 .0044142736 .0002890000 .0783552064 .0000026244 .0133888041
.0000001936 .0018558864 .0202635225 .0081920601 .0017690436 .0884646049 .0206784400 1.6346389609 .2449260100 .1117230625
.0000000576 .0002653641 .0048874081 .0196308121 .0058568409 .0134722449 .0925193889 .0183439936 .0037393225 .0013838400
0 .0057608100 .0021949225 .0018241441 .0017648401 .0048706441 .0021233664 .0129117769 .0281635524 .0326199721
.0000000289 .0004247721 .0044488900 .0119596096 .0225270081 .0149597361 .0560458276 .0028483569 .1529748544 .0089378116
.0000000324 .0006110784 .0002715904 .0026286129 .0067519089 18.7891906225 .9102495649 2.9157270025 1.3838699044 1.5582528900
.0000000025 .0000535824 .0003348900 .0009865881 .0002709316 13.3758432900 .0096825600 6.1892483524 .2554797025 1.8563245009
.0000000001 .0012061729 .0003500641 .0003305124 .0004669921 .0017614809 .0115240225 .0003265249 .1034908900 .0163405089
.0000003969 .0000135424 .0000004225 .0008254129 .0012780625 6.1635510225 .1130237161 .8016337156 .0481451364 .0210801361
.0000000169 .0000864900 .0000553536 .0001132096 .0000118336 .0338780836 .0307300900 1.2572688384 .1163014609 .2338786321
.0000000025 .0000021316 .0001192464 .0001227664 .0000564001 .0251729956 .0055338721 1.1122022521 .0122810724 .1081620544
.0000000025 .0000219024 .0000324900 .0001960000 .0000192721 .0741363984 .0469588900 .9930521104 .0047789569 .0018301284
0 .0000034969 .0000232324 .0000000025 .0000082944 .0181306225 .0014615329 .0022137025 .0001371241 .0000952576
.0000000064 .0000052441 .0010042561 .0001000000 .0003560769 .0039664804 .1792082889 .0330839721 .0158734801 .1071449289
0 .0000195364 .0000116964 .0000000289 .0000178084 .0094400656 .0364886404 .0561737401 .0324864576 .0289748484
.0000001024 .1167793929 .0139830625 .0211149961 .0165971689 .0919181124 .0084419344 .0253764900 .0000553536 .0021418384
.0000000025 .0215531761 .0035712576 .0091718929 .0201838849 .7644179761 .0064384576 .2654825625 .0045360225 .0666001249
.0000000016 .0000222784 .0313502436 .0010439361 .0532132624 .0153214884 .0132572196 .0035093776 .0000036481 .0096825600
0 .0082065481 .0001580049 .0012460900 .0038588944 .0009828225 .0140067225 .0005354596 .0008328996 .0009721924
.0000000009 .0123676641 .0001679616 .0166100544 .0075811849 .0064208169 .0003724900 .0247621696 .0060295225 .0033767721
.0000002401 .0297355536 .0024690961 .0035319249 .0136002244 40.3820849961 .8525198224 7.9746371236 .0143280900 .2975484304
.0000000016 .0000357604 .0171714816 .0000894916 .0344288025 1.0134247561 .0102070609 .3951756769 .0164352400 .1317835204
.0000000001 .0038875225 .0000113569 .0005062500 .0019864849 .0009734400 .0593701956 .0209960100 .0064963600 .0000089401
.0000000100 .0044675856 .0000103684 .0048358116 .0017172736 2.9596729369 .0132987024 .2568867856 .0290157156 .0002486929
.0000000009 .0000009409 .0000000001 .0000035721 .0000023716 1.3861530225 .2436014736 .4031107081 .0095394289 .0004726276
0 .0000000900 .0000057121 .0000011664 .0000054756 .7645054096 .0717704100 .3227603344 .0211062784 .2370813481
.0000000001 .0000546121 .0000203401 .0001572516 .0001056784 .4803737481 .0633579241 .3039096384 .0686282809 .0524181025
0 .0000000049 .0000000004 .0000000144 .0000000081 .0038651089 .0010497600 .0284900641 .0006786025 .0025250625
.0000000049 .0000003721 .0000398161 .0000323761 .0000925444 .0234090000 .0286794225 .0026553409 .0068608089 .0094400656
0 .0000646416 .0000049284 .0000126025 .0000266256 .0012411529 .0069622336 .0191213584 .0203433169 .0372451401
.9892291600 .0032970564 .0059228416 .0002105401 .0035046400 .0225030001 .0744471225 .0526610704 .0038192400 .0032398864
.0004502884 .0169754841 .0291658084 .0007745089 .0198443569 1.0448928400 .0054479161 .4929724944 .0455224896 .0610534681
.0000000100 .0095082001 .0513883561 .0191434896 .0006255001 .0196953156 .0370023696 .0043744996 .0001254400 .0006538249
.0000000001 .0035426304 .0183738025 .0017048641 .0021874329 .0010797796 .0004761124 .0027436644 .0101545929 .0349802209
.0000016641 .0045495025 .0000703921 .0000020164 .0657255769 .0362635849 .0083667609 .0030824704 .0024472809 .0012666481
