.0126945289 .0007107556 .1631998404 .0001555009 .0005982916 .0397165041 .0013749264 .0018722929 .0000114244 .0000002809
.0075690000 .1074528400 .0000191844 .0150283081 .0007177041 .0004036081 .0196280100 .0009418761 .0026275876 .0005832225
.0033709636 .0190412401 .0000026244 .0302760000 .0064304361 .0229643716 1.1058835921 .0369600625 .0008357881 .0221831236
.0009972964 .0007573504 .0000004489 .0148108900 .0022924944 .0000002601 .0887086656 .0237160000 .0187936681 .1884428100
.0068823616 .0004456321 .1137510529 .0001048576 .0003087049 .0748131904 .0026718561 .0043270084 .0000033856 .0000606841
.0039187600 .0596141056 .0000217156 .0122014116 .0006076225 .0018922500 .1263873601 .0030891364 .0011055625 .0090516196
.0000002304 .0000024336 .0000000900 .0001263376 .0000199809 .0000322624 .0016933225 .0001705636 .0001806336 .0000008836
.0000087025 .0000491401 .0000000004 .0000383161 .0000034596 .0000571536 .0017589636 .0000051076 .0000197136 .0000368449
.0000258064 .0002832489 .0000000081 .0000090601 .0000000025 .0000068644 .0002595321 .0000013924 .0000110224 .0002782224
.0000017161 .0000001369 .0000010404 .0000000049 .0000003600 .0005508409 .0000173889 .0000252004 .0000012321 .0000008100
.0000274576 .0000731025 .0000000256 .0001166400 .0000198916 .0000001849 .0000322624 .0000077284 .0000543169 .0000964324
.0000426409 .0000016641 .0003059001 .0000006889 .0000021904 .0000000900 .0000000324 .0000014884 .0000008836 .0000000100
.0021986721 .0125462401 .0000020449 .0011377129 .0003629025 .0000602176 .0088209664 .0015586704 .0000001369 .0005004169
.0007579009 .0030173049 .0000012321 .0065966884 .0013927824 .0168169024 1.8956608489 .1976602681 .0809687025 .5269017744
.0000033124 .0000241081 .0000000256 .0002064969 .0002108304 .0002752281 .0055219761 .0013155129 .0122345721 .0030096196
.0001695204 .0002890000 .0000051529 .0001951609 .0008410000 .0005569600 .0081649296 .0004652649 .0065934400 .0111239209
.0574656784 .0121352256 .0000086436 .0413878336 .0013660416 .0021893041 .0248503696 .0015760900 .0030702681 .0460188304
.0393228900 .0001646089 .0009690769 .0015673681 .0295840000 .0003636649 .0000483025 .0055935441 .0014243076 .0000848241
.0608263569 .0184307776 .0000608400 .0345550921 .0046267204 .0000058081 .0049028004 .0143904016 .0233295076 .0291828889
.0025867396 .0001136356 .0001058841 .0154803364 .0011607649 .0354418276 .8341534224 .4517318521 4.2951733504 .1473561769
.0111323601 .0033593616 .0000363609 .0205148329 .0015681600 .0389272900 .0721728225 .1011176401 .0379548324 .5209086276
.0151708489 .0000060516 .0002540836 .0000113569 .0083814025 .1039804516 .0002114116 .0179828100 .0273935601 .0052345225
.0126157824 .0061685316 .0002490084 .0209438784 .0018705625 .0001127844 .0162613504 .2160018576 .4540333924 .0705274249
.0002560000 .0002062096 .0000000576 .0001329409 .0003404025 .0000000009 .0001750329 .0000078400 .0000281961 .0002433600
.0000000009 .0000413449 .0000044100 .0000005929 .0006796449 .0000600625 .0000091204 .0000589824 .0000659344 .0000900601
.0003755844 .0000331776 .0000033489 .0000410881 .0000760384 .0000104976 .0000000121 .0000887364 .0000344569 .0000001849
.0000628849 .0000004356 .0000024649 .0000145924 .0001745041 .0003853369 .0000153664 .0000076176 .0000022801 .0000075076
.0000837225 .0002556801 .0000010816 .0003073009 .0000014884 .0000088209 .0000304704 .0000904401 .0001142761 .0006140484
.0006315169 .0000111556 .0000159201 .0000866761 .0005148361 .0003740356 .0000025281 .0000454276 .0000003969 .0000028224
.0486599481 .0056205009 .0003225616 .0094225849 .0056715961 .0033942276 .0000693889 .0002788900 .0007823209 .0000115600
.0254338704 .0048888064 .0011703241 .0100821681 .0070560000 .0373494276 .1196260569 .3803558929 1.9013100544 .0003279721
.0064032004 .0010080625 .0004100625 .0000107584 .0248031001 .0054686025 .0004601025 .0004652649 .0001677025 .0001205604
.0040043584 .0007733961 .0006441444 .0000158404 .0355096336 .2786889681 .1067263561 .3223287076 1.6918985329 .0116057529
.0000327184 .0000156816 .0000022500 .0002010724 .0024581764 .0007268416 .0000007056 .0098644624 .0046090521 .0001510441
.0002518569 .0000355216 .0000708964 .0012702096 .0138180025 .0009156676 .0000043264 .0082955664 .0025100100 .0004052169
.0277822224 .0116402521 .0000801025 .0034857216 .0026368225 .0001175056 .0022118209 .0108826624 .0000013225 .0128074489
.0170746489 .0011868025 .0001580049 .0294431281 .2499900001 .0000677329 .0001216609 .0076615009 .0081848209 .0001575025
.0588790225 .0156950784 .0000305809 .0002927521 .0025583364 .0004613904 .0011737476 .0000011881 .0019882681 .0087254281
.0001882384 .0008844676 .0002232036 .0034210801 .0457660449 .1729478569 .0017480761 2.5820954721 1.2675607396 .0095785369
.0121528576 .0047348161 .0000944784 .0045522009 .0020124196 .0017799961 .0173791489 .1010476944 .0007059649 .1760725521
.0067881121 .0008346321 .0000783225 .0209467729 .2125486609 .0003171961 .0011343424 .1032786769 .1007745025 .0039803481
.0248094001 .0080658361 .0000000100 .0001703025 .0022014864 .0136235584 .0172738449 .0003243601 .0038837824 .0867420304
.0000072361 .0001425636 .0000004900 .0001265625 .0000162409 .0000151321 .0000994009 .0007590025 .0003356224 .0005769604
.0000440896 .0000082369 .0000006400 .0000640000 .0004389025 .0000906304 .0000075625 .0009412624 .0002163841 .0000090601
.0001871424 .0000540225 .0000045796 .0000259081 .0000550564 .0000226576 .0001227664 .0005992704 .0008982009 .0002650384
.0001926544 .0000360000 .0000000036 .0000096100 .0000352836 .0000107584 .0000036864 .0000139129 .0000092416 .0000619369
.0000160000 .0001050625 .0000003364 .0000458329 .0000011025 .0000021904 .0000051076 .0000005625 .0000436921 .0000015129
.0004579600 .0000980100 .0000011025 .0000020736 .0000026244 .0000019321 .0000078400 .0000035344 .0000284089 .0000357604
.0000363609 .0094167616 .0000469225 .0013965169 .0049140100 .0001106704 .0013432225 .0008048569 .0000000049 .0051179716
.0000348100 .0049210225 .0001297321 .0013950225 .0029735209 .0873025209 .0000790321 1.3828584025 .1202702400 1.0944298225
.0148888804 .0069222400 .0000178929 .0026173456 .0025928464 .0000095481 .0007160976 .0006517809 .0020766249 .0033558849
.0066879684 .0011847364 .0000964324 .0054125449 .0006791236 .0056927025 .0653927184 .6087432484 .7700413504 .2695063396
